"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.202840328E-1,-1.532289088E-1,1.532289088E-1,9.803630829E0
4.212892056E-1,-1.532289088E-1,1.149216816E-1,9.803630829E0
4.222700596E-1,-1.532289088E-1,1.532289088E-1,9.803630829E0
4.232721329E-1,-1.532289088E-1,1.149216816E-1,9.803630829E0
4.242751598E-1,-1.532289088E-1,1.532289088E-1,9.803630829E0
4.252951145E-1,-1.532289088E-1,1.149216816E-1,9.803630829E0
4.262659550E-1,-1.532289088E-1,1.532289088E-1,9.803630829E0
4.272511005E-1,-1.532289088E-1,1.149216816E-1,9.803630829E0
4.282593727E-1,-1.532289088E-1,1.532289088E-1,9.803630829E0
4.292662144E-1,-2.298433632E-1,3.830722719E-2,9.806314468E0
4.302601814E-1,-2.298433632E-1,7.661445439E-2,9.806314468E0
4.312553406E-1,-2.298433632E-1,3.830722719E-2,9.806314468E0
4.322621822E-1,-2.298433632E-1,7.661445439E-2,9.806314468E0
4.332520962E-1,-2.298433632E-1,3.830722719E-2,9.806314468E0
4.346232414E-1,-2.298433632E-1,7.661445439E-2,9.806314468E0
4.352631569E-1,-2.298433632E-1,3.830722719E-2,9.806314468E0
4.362683296E-1,-2.298433632E-1,7.661445439E-2,9.806314468E0
4.372692108E-1,-2.298433632E-1,3.830722719E-2,9.806314468E0
4.382550716E-1,-2.298433632E-1,7.661445439E-2,9.806314468E0
4.392502308E-1,-1.149216816E-1,3.830722719E-2,9.806503296E0
4.402630329E-1,-1.149216816E-1,7.661445439E-2,9.806503296E0
4.417071342E-1,-1.149216816E-1,3.830722719E-2,9.806503296E0
4.422581196E-1,-1.149216816E-1,7.661445439E-2,9.806503296E0
4.432721138E-1,-1.149216816E-1,3.830722719E-2,9.806503296E0
4.442660809E-1,-1.149216816E-1,7.661445439E-2,9.806503296E0
4.453241825E-1,-1.149216816E-1,3.830722719E-2,9.806503296E0
4.463152885E-1,-1.149216816E-1,7.661445439E-2,9.806503296E0
4.472982883E-1,-1.149216816E-1,3.830722719E-2,9.806503296E0
4.483301640E-1,-1.149216816E-1,7.661445439E-2,9.806503296E0
4.495110512E-1,-2.298433632E-1,7.661445439E-2,9.805927277E0
4.502990246E-1,-2.298433632E-1,1.149216816E-1,9.805927277E0
4.518542290E-1,-2.298433632E-1,7.661445439E-2,9.805927277E0
4.522881508E-1,-2.298433632E-1,1.149216816E-1,9.805927277E0
4.533121586E-1,-2.298433632E-1,7.661445439E-2,9.805927277E0
4.543292522E-1,-2.298433632E-1,1.149216816E-1,9.805927277E0
4.552941322E-1,-2.298433632E-1,7.661445439E-2,9.805927277E0
4.562852383E-1,-2.298433632E-1,1.149216816E-1,9.805927277E0
4.574351311E-1,-2.298433632E-1,7.661445439E-2,9.805927277E0
4.583342075E-1,-2.298433632E-1,1.149216816E-1,9.805927277E0
4.592721462E-1,-1.532289088E-1,7.661445439E-2,9.805646896E0
4.602491856E-1,-1.532289088E-1,1.149216816E-1,9.805646896E0
4.612882137E-1,-1.532289088E-1,7.661445439E-2,9.805646896E0
4.622972012E-1,-1.532289088E-1,1.149216816E-1,9.805646896E0
4.632873535E-1,-1.532289088E-1,7.661445439E-2,9.805646896E0
4.642651081E-1,-1.532289088E-1,1.149216816E-1,9.805646896E0
4.652621746E-1,-1.532289088E-1,7.661445439E-2,9.805646896E0
4.662661552E-1,-1.532289088E-1,1.149216816E-1,9.805646896E0
4.672901630E-1,-1.532289088E-1,7.661445439E-2,9.805646896E0
4.682919979E-1,-1.532289088E-1,1.149216816E-1,9.805646896E0
4.693431854E-1,-7.661445439E-2,0.000000000E0,9.806039810E0
4.702990055E-1,-7.661445439E-2,3.830722719E-2,9.806039810E0
4.712800980E-1,-7.661445439E-2,0.000000000E0,9.806039810E0
4.722762108E-1,-7.661445439E-2,3.830722719E-2,9.806039810E0
4.736201763E-1,-7.661445439E-2,0.000000000E0,9.806039810E0
4.743182659E-1,-7.661445439E-2,3.830722719E-2,9.806039810E0
4.754521847E-1,-7.661445439E-2,0.000000000E0,9.806039810E0
4.763290882E-1,-7.661445439E-2,3.830722719E-2,9.806039810E0
4.772980213E-1,-7.661445439E-2,0.000000000E0,9.806039810E0
4.783163071E-1,-7.661445439E-2,3.830722719E-2,9.806039810E0
4.793081284E-1,-1.915361285E-1,-3.830722719E-2,9.805670738E0
4.803700447E-1,-1.915361285E-1,0.000000000E0,9.805670738E0
4.816751480E-1,-1.915361285E-1,-3.830722719E-2,9.805670738E0
4.822771549E-1,-1.915361285E-1,0.000000000E0,9.805670738E0
4.832899570E-1,-1.915361285E-1,-3.830722719E-2,9.805670738E0
4.842829704E-1,-1.915361285E-1,0.000000000E0,9.805670738E0
4.853081703E-1,-1.915361285E-1,-3.830722719E-2,9.805670738E0
4.862852097E-1,-1.915361285E-1,0.000000000E0,9.805670738E0
4.873092175E-1,-1.915361285E-1,-3.830722719E-2,9.805670738E0
4.883100986E-1,-1.915361285E-1,0.000000000E0,9.805670738E0
4.894602299E-1,-1.532289088E-1,1.532289088E-1,9.805310249E0
4.904181957E-1,-1.532289088E-1,1.915361285E-1,9.805310249E0
4.913771152E-1,-1.532289088E-1,1.532289088E-1,9.805310249E0
4.924561977E-1,-1.532289088E-1,1.915361285E-1,9.805310249E0
4.933211803E-1,-1.532289088E-1,1.532289088E-1,9.805310249E0
4.944331646E-1,-1.532289088E-1,1.915361285E-1,9.805310249E0
4.954211712E-1,-1.532289088E-1,1.532289088E-1,9.805310249E0
4.964151382E-1,-1.532289088E-1,1.915361285E-1,9.805310249E0
4.974522591E-1,-1.532289088E-1,1.532289088E-1,9.805310249E0
4.984033108E-1,-1.532289088E-1,1.915361285E-1,9.805310249E0
4.993822575E-1,-2.298433632E-1,1.149216816E-1,9.805310249E0
5.002901554E-1,-2.298433632E-1,1.532289088E-1,9.805310249E0
5.012791157E-1,-2.298433632E-1,1.149216816E-1,9.805310249E0
5.022921562E-1,-2.298433632E-1,1.532289088E-1,9.805310249E0
5.036630630E-1,-2.298433632E-1,1.149216816E-1,9.805310249E0
5.043401718E-1,-2.298433632E-1,1.532289088E-1,9.805310249E0
5.053782463E-1,-2.298433632E-1,1.149216816E-1,9.805310249E0
5.064563751E-1,-2.298433632E-1,1.532289088E-1,9.805310249E0
5.077462196E-1,-2.298433632E-1,1.149216816E-1,9.805310249E0
5.083410740E-1,-2.298433632E-1,1.532289088E-1,9.805310249E0
5.093312263E-1,-7.661445439E-2,7.661445439E-2,9.805656433E0
5.103020668E-1,-7.661445439E-2,1.149216816E-1,9.805656433E0
5.112822056E-1,-7.661445439E-2,7.661445439E-2,9.805656433E0
5.123031139E-1,-7.661445439E-2,1.149216816E-1,9.805656433E0
5.133352280E-1,-7.661445439E-2,7.661445439E-2,9.805656433E0
5.143182278E-1,-7.661445439E-2,1.149216816E-1,9.805656433E0
5.154373646E-1,-7.661445439E-2,7.661445439E-2,9.805656433E0
5.163662434E-1,-7.661445439E-2,1.149216816E-1,9.805656433E0
5.174641609E-1,-7.661445439E-2,7.661445439E-2,9.805656433E0
5.183951855E-1,-1.915361285E-1,3.830722719E-2,9.805382729E0
5.193262100E-1,-1.915361285E-1,7.661445439E-2,9.805382729E0
5.205311775E-1,-1.915361285E-1,3.830722719E-2,9.805382729E0
5.212872028E-1,-1.915361285E-1,7.661445439E-2,9.805382729E0
5.223262310E-1,-1.915361285E-1,3.830722719E-2,9.805382729E0
5.233111382E-1,-1.915361285E-1,7.661445439E-2,9.805382729E0
5.243239403E-1,-1.915361285E-1,3.830722719E-2,9.805382729E0
5.258941650E-1,-1.915361285E-1,7.661445439E-2,9.805382729E0
5.262792110E-1,-1.915361285E-1,3.830722719E-2,9.805382729E0
5.273470879E-1,-1.915361285E-1,7.661445439E-2,9.805382729E0
5.284199715E-1,-1.532289088E-1,7.661445439E-2,9.805285454E0
5.293121338E-1,-1.532289088E-1,1.149216816E-1,9.805285454E0
5.302879810E-1,-1.532289088E-1,7.661445439E-2,9.805285454E0
5.312783718E-1,-1.532289088E-1,1.149216816E-1,9.805285454E0
5.323281288E-1,-1.532289088E-1,7.661445439E-2,9.805285454E0
5.334470272E-1,-1.532289088E-1,1.149216816E-1,9.805285454E0
5.343232155E-1,-1.532289088E-1,7.661445439E-2,9.805285454E0
5.352911949E-1,-1.532289088E-1,1.149216816E-1,9.805285454E0
5.363223553E-1,-1.532289088E-1,7.661445439E-2,9.805285454E0
5.374660492E-1,-1.532289088E-1,1.149216816E-1,9.805285454E0
5.383052826E-1,-7.661445439E-2,7.661445439E-2,9.805285454E0
5.394561291E-1,-7.661445439E-2,1.149216816E-1,9.805285454E0
5.402750969E-1,-7.661445439E-2,7.661445439E-2,9.805285454E0
5.412771702E-1,-7.661445439E-2,1.149216816E-1,9.805285454E0
5.422780514E-1,-7.661445439E-2,7.661445439E-2,9.805285454E0
5.432763100E-1,-7.661445439E-2,1.149216816E-1,9.805285454E0
5.442731380E-1,-7.661445439E-2,7.661445439E-2,9.805285454E0
5.452692509E-1,-7.661445439E-2,1.149216816E-1,9.805285454E0
5.464282036E-1,-7.661445439E-2,7.661445439E-2,9.805285454E0
5.472841263E-1,-7.661445439E-2,1.149216816E-1,9.805285454E0
5.482940674E-1,-1.532289088E-1,3.830722719E-2,9.805346489E0
5.492901802E-1,-1.532289088E-1,7.661445439E-2,9.805346489E0
5.503320694E-1,-1.532289088E-1,3.830722719E-2,9.805346489E0
5.512900352E-1,-1.532289088E-1,7.661445439E-2,9.805346489E0
5.523102283E-1,-1.532289088E-1,3.830722719E-2,9.805346489E0
5.533010960E-1,-1.532289088E-1,7.661445439E-2,9.805346489E0
5.543282032E-1,-1.532289088E-1,3.830722719E-2,9.805346489E0
5.553362370E-1,-1.532289088E-1,7.661445439E-2,9.805346489E0
5.562920570E-1,-1.532289088E-1,3.830722719E-2,9.805346489E0
5.573031902E-1,-1.532289088E-1,7.661445439E-2,9.805346489E0
5.582962036E-1,-1.149216816E-1,1.149216816E-1,9.805349350E0
5.592973232E-1,-1.149216816E-1,1.532289088E-1,9.805349350E0
5.603182316E-1,-1.149216816E-1,1.149216816E-1,9.805349350E0
5.612821579E-1,-1.149216816E-1,1.532289088E-1,9.805349350E0
5.622701645E-1,-1.149216816E-1,1.149216816E-1,9.805349350E0
5.632791519E-1,-1.149216816E-1,1.532289088E-1,9.805349350E0
5.642781258E-1,-1.149216816E-1,1.149216816E-1,9.805349350E0
5.653400421E-1,-1.149216816E-1,1.532289088E-1,9.805349350E0
5.663251877E-1,-1.149216816E-1,1.149216816E-1,9.805349350E0
5.672862530E-1,-1.149216816E-1,1.532289088E-1,9.805349350E0
5.682802200E-1,-7.661445439E-2,7.661445439E-2,9.805671692E0
5.693132877E-1,-7.661445439E-2,1.149216816E-1,9.805671692E0
5.702931881E-1,-7.661445439E-2,7.661445439E-2,9.805671692E0
5.712752342E-1,-7.661445439E-2,1.149216816E-1,9.805671692E0
5.722692013E-1,-7.661445439E-2,7.661445439E-2,9.805671692E0
5.732991695E-1,-7.661445439E-2,1.149216816E-1,9.805671692E0
5.743191242E-1,-7.661445439E-2,7.661445439E-2,9.805671692E0
5.753071308E-1,-7.661445439E-2,1.149216816E-1,9.805671692E0
5.763139725E-1,-7.661445439E-2,7.661445439E-2,9.805671692E0
5.772981644E-1,-7.661445439E-2,1.149216816E-1,9.805671692E0
5.782871246E-1,-1.149216816E-1,7.661445439E-2,9.805676460E0
5.792851448E-1,-1.149216816E-1,1.149216816E-1,9.805676460E0
5.802803040E-1,-1.149216816E-1,7.661445439E-2,9.805676460E0
5.813252926E-1,-1.149216816E-1,1.149216816E-1,9.805676460E0
5.822870731E-1,-1.149216816E-1,7.661445439E-2,9.805676460E0
5.832941532E-1,-1.149216816E-1,1.149216816E-1,9.805676460E0
5.842893124E-1,-1.149216816E-1,7.661445439E-2,9.805676460E0
5.853252411E-1,-1.149216816E-1,1.149216816E-1,9.805676460E0
5.863020420E-1,-1.149216816E-1,7.661445439E-2,9.805676460E0
5.872993469E-1,-1.149216816E-1,1.149216816E-1,9.805676460E0
5.882930756E-1,-7.661445439E-2,7.661445439E-2,9.805839539E0
5.892741680E-1,-7.661445439E-2,1.149216816E-1,9.805839539E0
5.903291702E-1,-7.661445439E-2,7.661445439E-2,9.805839539E0
5.914289951E-1,-7.661445439E-2,1.149216816E-1,9.805839539E0
5.923349857E-1,-7.661445439E-2,7.661445439E-2,9.805839539E0
5.933651924E-1,-7.661445439E-2,1.149216816E-1,9.805839539E0
5.942931175E-1,-7.661445439E-2,7.661445439E-2,9.805839539E0
5.952820778E-1,-7.661445439E-2,1.149216816E-1,9.805839539E0
5.962982178E-1,-7.661445439E-2,7.661445439E-2,9.805839539E0
5.973153114E-1,-7.661445439E-2,1.149216816E-1,9.805839539E0
5.983221531E-1,-1.149216816E-1,3.830722719E-2,9.805908203E0
5.993101597E-1,-1.149216816E-1,7.661445439E-2,9.805908203E0
6.003322601E-1,-1.149216816E-1,3.830722719E-2,9.805908203E0
6.012780666E-1,-1.149216816E-1,7.661445439E-2,9.805908203E0
6.022801399E-1,-1.149216816E-1,3.830722719E-2,9.805908203E0
6.032741070E-1,-1.149216816E-1,7.661445439E-2,9.805908203E0
6.042962074E-1,-1.149216816E-1,3.830722719E-2,9.805908203E0
6.053042412E-1,-1.149216816E-1,7.661445439E-2,9.805908203E0
6.062769890E-1,-1.149216816E-1,3.830722719E-2,9.805908203E0
6.072800159E-1,-1.149216816E-1,7.661445439E-2,9.805908203E0
6.082851887E-1,-1.915361285E-1,0.000000000E0,9.805616379E0
6.093161106E-1,-1.915361285E-1,3.830722719E-2,9.805616379E0
6.102862358E-1,-1.915361285E-1,0.000000000E0,9.805616379E0
6.113612652E-1,-1.915361285E-1,3.830722719E-2,9.805616379E0
6.122703552E-1,-1.915361285E-1,0.000000000E0,9.805616379E0
6.133081913E-1,-1.915361285E-1,3.830722719E-2,9.805616379E0
6.142899990E-1,-1.915361285E-1,0.000000000E0,9.805616379E0
6.152982712E-1,-1.915361285E-1,3.830722719E-2,9.805616379E0
6.162872314E-1,-1.915361285E-1,0.000000000E0,9.805616379E0
6.172833443E-1,-1.915361285E-1,3.830722719E-2,9.805616379E0
6.183011532E-1,-1.532289088E-1,7.661445439E-2,9.805442810E0
6.192862988E-1,-1.532289088E-1,1.149216816E-1,9.805442810E0
6.202931404E-1,-1.532289088E-1,7.661445439E-2,9.805442810E0
6.212751865E-1,-1.532289088E-1,1.149216816E-1,9.805442810E0
6.223220825E-1,-1.532289088E-1,7.661445439E-2,9.805442810E0
6.233110428E-1,-1.532289088E-1,1.149216816E-1,9.805442810E0
6.243240833E-1,-1.532289088E-1,7.661445439E-2,9.805442810E0
6.254501343E-1,-1.532289088E-1,1.149216816E-1,9.805442810E0
6.264462471E-1,-1.532289088E-1,7.661445439E-2,9.805442810E0
6.274521351E-1,-1.915361285E-1,3.830722719E-2,9.805188179E0
6.283333302E-1,-1.915361285E-1,7.661445439E-2,9.805188179E0
6.293122768E-1,-1.915361285E-1,3.830722719E-2,9.805188179E0
6.303012371E-1,-1.915361285E-1,7.661445439E-2,9.805188179E0
6.313192844E-1,-1.915361285E-1,3.830722719E-2,9.805188179E0
6.322851181E-1,-1.915361285E-1,7.661445439E-2,9.805188179E0
6.332950592E-1,-1.915361285E-1,3.830722719E-2,9.805188179E0
6.342980862E-1,-1.915361285E-1,7.661445439E-2,9.805188179E0
6.353423595E-1,-1.915361285E-1,3.830722719E-2,9.805188179E0
6.363003254E-1,-1.915361285E-1,7.661445439E-2,9.805188179E0
6.373169422E-1,-3.830722719E-2,1.149216816E-1,9.805663109E0
6.382801533E-1,-3.830722719E-2,1.532289088E-1,9.805663109E0
6.392772198E-1,-3.830722719E-2,1.149216816E-1,9.805663109E0
6.402950287E-1,-3.830722719E-2,1.532289088E-1,9.805663109E0
6.412942410E-1,-3.830722719E-2,1.149216816E-1,9.805663109E0
6.423079967E-1,-3.830722719E-2,1.532289088E-1,9.805663109E0
6.433072090E-1,-3.830722719E-2,1.149216816E-1,9.805663109E0
6.442651749E-1,-3.830722719E-2,1.532289088E-1,9.805663109E0
6.452701092E-1,-3.830722719E-2,1.149216816E-1,9.805663109E0
6.462790966E-1,-3.830722719E-2,1.532289088E-1,9.805663109E0
6.472961903E-1,-1.532289088E-1,7.661445439E-2,9.805484772E0
6.482801437E-1,-1.532289088E-1,1.149216816E-1,9.805484772E0
6.492671967E-1,-1.532289088E-1,7.661445439E-2,9.805484772E0
6.503221989E-1,-1.532289088E-1,1.149216816E-1,9.805484772E0
6.512920856E-1,-1.532289088E-1,7.661445439E-2,9.805484772E0
6.522850990E-1,-1.532289088E-1,1.149216816E-1,9.805484772E0
6.532933712E-1,-1.532289088E-1,7.661445439E-2,9.805484772E0
6.543371677E-1,-1.532289088E-1,1.149216816E-1,9.805484772E0
6.552851200E-1,-1.532289088E-1,7.661445439E-2,9.805484772E0
6.562831402E-1,-1.532289088E-1,1.149216816E-1,9.805484772E0
6.573042870E-1,-1.915361285E-1,1.532289088E-1,9.805484772E0
6.583051682E-1,-1.915361285E-1,1.915361285E-1,9.805484772E0
6.593329906E-1,-1.915361285E-1,1.532289088E-1,9.805484772E0
6.603951454E-1,-1.915361285E-1,1.915361285E-1,9.805484772E0
6.613571644E-1,-1.915361285E-1,1.532289088E-1,9.805484772E0
6.623141766E-1,-1.915361285E-1,1.915361285E-1,9.805484772E0
6.632952690E-1,-1.915361285E-1,1.532289088E-1,9.805484772E0
6.643092632E-1,-1.915361285E-1,1.915361285E-1,9.805484772E0
6.653220654E-1,-1.915361285E-1,1.532289088E-1,9.805484772E0
6.662759781E-1,-1.915361285E-1,1.915361285E-1,9.805484772E0
6.672899723E-1,-1.532289088E-1,7.661445439E-2,9.805364609E0
6.682929993E-1,-1.532289088E-1,1.149216816E-1,9.805364609E0
6.692891121E-1,-1.532289088E-1,7.661445439E-2,9.805364609E0
6.703112125E-1,-1.532289088E-1,1.149216816E-1,9.805364609E0
6.712751389E-1,-1.532289088E-1,7.661445439E-2,9.805364609E0
6.722762585E-1,-1.532289088E-1,1.149216816E-1,9.805364609E0
6.733071804E-1,-1.532289088E-1,7.661445439E-2,9.805364609E0
6.743080616E-1,-1.532289088E-1,1.149216816E-1,9.805364609E0
6.752862930E-1,-1.532289088E-1,7.661445439E-2,9.805364609E0
6.762640476E-1,-1.532289088E-1,1.149216816E-1,9.805364609E0
6.772840023E-1,-1.149216816E-1,1.532289088E-1,9.805150986E0
6.782941818E-1,-1.149216816E-1,1.915361285E-1,9.805150986E0
6.792993546E-1,-1.149216816E-1,1.532289088E-1,9.805150986E0
6.802771091E-1,-1.149216816E-1,1.915361285E-1,9.805150986E0
6.812629700E-1,-1.149216816E-1,1.532289088E-1,9.805150986E0
6.822922230E-1,-1.149216816E-1,1.915361285E-1,9.805150986E0
6.833591461E-1,-1.149216816E-1,1.532289088E-1,9.805150986E0
6.843223572E-1,-1.149216816E-1,1.915361285E-1,9.805150986E0
6.853241920E-1,-1.149216816E-1,1.532289088E-1,9.805150986E0
6.863012314E-1,-1.149216816E-1,1.915361285E-1,9.805150986E0
6.872673035E-1,-1.149216816E-1,7.661445439E-2,9.805150986E0
6.883060932E-1,-1.149216816E-1,1.149216816E-1,9.805150986E0
6.893441677E-1,-1.149216816E-1,7.661445439E-2,9.805150986E0
6.903362274E-1,-1.149216816E-1,1.149216816E-1,9.805150986E0
6.912982464E-1,-1.149216816E-1,7.661445439E-2,9.805150986E0
6.923100948E-1,-1.149216816E-1,1.149216816E-1,9.805150986E0
6.933751106E-1,-1.149216816E-1,7.661445439E-2,9.805150986E0
6.943001747E-1,-1.149216816E-1,1.149216816E-1,9.805150986E0
6.952900887E-1,-1.149216816E-1,7.661445439E-2,9.805150986E0
6.963140965E-1,-1.149216816E-1,1.149216816E-1,9.805150986E0
6.972870827E-1,-1.149216816E-1,7.661445439E-2,9.805326462E0
6.983420849E-1,-1.149216816E-1,1.149216816E-1,9.805326462E0
6.992762089E-1,-1.149216816E-1,7.661445439E-2,9.805326462E0
7.003290653E-1,-1.149216816E-1,1.149216816E-1,9.805326462E0
7.013041973E-1,-1.149216816E-1,7.661445439E-2,9.805326462E0
7.022843361E-1,-1.149216816E-1,1.149216816E-1,9.805326462E0
7.032752037E-1,-1.149216816E-1,7.661445439E-2,9.805326462E0
7.042829990E-1,-1.149216816E-1,1.149216816E-1,9.805326462E0
7.053110600E-1,-1.149216816E-1,7.661445439E-2,9.805326462E0
7.063043118E-1,-1.149216816E-1,1.149216816E-1,9.805326462E0
7.073493004E-1,-1.149216816E-1,7.661445439E-2,9.805408478E0
7.082991600E-1,-1.149216816E-1,1.149216816E-1,9.805408478E0
7.092981339E-1,-1.149216816E-1,7.661445439E-2,9.805408478E0
7.103073597E-1,-1.149216816E-1,1.149216816E-1,9.805408478E0
7.113020420E-1,-1.149216816E-1,7.661445439E-2,9.805408478E0
7.123281956E-1,-1.149216816E-1,1.149216816E-1,9.805408478E0
7.132771015E-1,-1.149216816E-1,7.661445439E-2,9.805408478E0
7.142901421E-1,-1.149216816E-1,1.149216816E-1,9.805408478E0
7.152671814E-1,-1.149216816E-1,7.661445439E-2,9.805408478E0
7.162611485E-1,-1.149216816E-1,1.149216816E-1,9.805408478E0
7.173120975E-1,-1.149216816E-1,7.661445439E-2,9.805449486E0
7.183032036E-1,-1.149216816E-1,1.149216816E-1,9.805449486E0
7.193791866E-1,-1.149216816E-1,7.661445439E-2,9.805449486E0
7.203071117E-1,-1.149216816E-1,1.149216816E-1,9.805449486E0
7.212650776E-1,-1.149216816E-1,7.661445439E-2,9.805449486E0
7.222790718E-1,-1.149216816E-1,1.149216816E-1,9.805449486E0
7.233870029E-1,-1.149216816E-1,7.661445439E-2,9.805449486E0
7.242891788E-1,-1.149216816E-1,1.149216816E-1,9.805449486E0
7.254362106E-1,-1.149216816E-1,7.661445439E-2,9.805449486E0
7.263052464E-1,-1.915361285E-1,7.661445439E-2,9.805124283E0
7.272810936E-1,-1.915361285E-1,1.149216816E-1,9.805124283E0
7.282693386E-1,-1.915361285E-1,7.661445439E-2,9.805124283E0
7.293100357E-1,-1.915361285E-1,1.149216816E-1,9.805124283E0
7.302889824E-1,-1.915361285E-1,7.661445439E-2,9.805124283E0
7.313623428E-1,-1.915361285E-1,1.149216816E-1,9.805124283E0
7.323982716E-1,-1.915361285E-1,7.661445439E-2,9.805124283E0
7.332911491E-1,-1.915361285E-1,1.149216816E-1,9.805124283E0
7.344591618E-1,-1.915361285E-1,7.661445439E-2,9.805124283E0
7.352931499E-1,-1.915361285E-1,1.149216816E-1,9.805124283E0
7.363631725E-1,-1.915361285E-1,3.830722719E-2,9.805261612E0
7.372980118E-1,-1.915361285E-1,7.661445439E-2,9.805261612E0
7.384910583E-1,-1.915361285E-1,3.830722719E-2,9.805261612E0
7.394492626E-1,-1.915361285E-1,7.661445439E-2,9.805261612E0
7.402939796E-1,-1.915361285E-1,3.830722719E-2,9.805261612E0
7.412791252E-1,-1.915361285E-1,7.661445439E-2,9.805261612E0
7.423381805E-1,-1.915361285E-1,3.830722719E-2,9.805261612E0
7.433030605E-1,-1.915361285E-1,7.661445439E-2,9.805261612E0
7.444000244E-1,-1.915361285E-1,3.830722719E-2,9.805261612E0
7.454261780E-1,-1.915361285E-1,7.661445439E-2,9.805261612E0
7.462952137E-1,-1.532289088E-1,7.661445439E-2,9.805214882E0
7.472789288E-1,-1.532289088E-1,1.149216816E-1,9.805214882E0
7.482771873E-1,-1.532289088E-1,7.661445439E-2,9.805214882E0
7.493071556E-1,-1.532289088E-1,1.149216816E-1,9.805214882E0
7.503273487E-1,-1.532289088E-1,7.661445439E-2,9.805214882E0
7.513980865E-1,-1.532289088E-1,1.149216816E-1,9.805214882E0
7.523212433E-1,-1.532289088E-1,7.661445439E-2,9.805214882E0
7.533180714E-1,-1.532289088E-1,1.149216816E-1,9.805214882E0
7.543163300E-1,-1.532289088E-1,7.661445439E-2,9.805214882E0
7.553212643E-1,-1.532289088E-1,1.149216816E-1,9.805214882E0
7.564551830E-1,-1.915361285E-1,7.661445439E-2,9.804943085E0
7.572951317E-1,-1.915361285E-1,1.149216816E-1,9.804943085E0
7.584710121E-1,-1.915361285E-1,7.661445439E-2,9.804943085E0
7.593021393E-1,-1.915361285E-1,1.149216816E-1,9.804943085E0
7.604141235E-1,-1.915361285E-1,7.661445439E-2,9.804943085E0
7.613122463E-1,-1.915361285E-1,1.149216816E-1,9.804943085E0
7.624442577E-1,-1.915361285E-1,7.661445439E-2,9.804943085E0
7.632820606E-1,-1.915361285E-1,1.149216816E-1,9.804943085E0
7.644171715E-1,-1.915361285E-1,7.661445439E-2,9.804943085E0
7.654752731E-1,-1.915361285E-1,1.149216816E-1,9.804943085E0
7.662570477E-1,-1.149216816E-1,1.532289088E-1,9.804934502E0
7.674131393E-1,-1.149216816E-1,1.915361285E-1,9.804934502E0
7.683312893E-1,-1.149216816E-1,1.532289088E-1,9.804934502E0
7.693562508E-1,-1.149216816E-1,1.915361285E-1,9.804934502E0
7.703251839E-1,-1.149216816E-1,1.532289088E-1,9.804934502E0
7.712740898E-1,-1.149216816E-1,1.915361285E-1,9.804934502E0
7.723121643E-1,-1.149216816E-1,1.532289088E-1,9.804934502E0
7.733161449E-1,-1.149216816E-1,1.915361285E-1,9.804934502E0
7.742862701E-1,-1.149216816E-1,1.532289088E-1,9.804934502E0
7.753040791E-1,-1.149216816E-1,1.915361285E-1,9.804934502E0
7.762951851E-1,-1.532289088E-1,3.830722719E-2,9.805205345E0
7.772812843E-1,-1.532289088E-1,7.661445439E-2,9.805205345E0
7.782962322E-1,-1.532289088E-1,3.830722719E-2,9.805205345E0
7.794520855E-1,-1.532289088E-1,7.661445439E-2,9.805205345E0
7.803730965E-1,-1.532289088E-1,3.830722719E-2,9.805205345E0
7.813081741E-1,-1.532289088E-1,7.661445439E-2,9.805205345E0
7.824242115E-1,-1.532289088E-1,3.830722719E-2,9.805205345E0
7.833061218E-1,-1.532289088E-1,7.661445439E-2,9.805205345E0
7.843751907E-1,-1.532289088E-1,3.830722719E-2,9.805205345E0
7.854280472E-1,-1.532289088E-1,7.661445439E-2,9.805205345E0
7.862880230E-1,-1.532289088E-1,7.661445439E-2,9.805205345E0
7.873692513E-1,-1.532289088E-1,1.149216816E-1,9.805205345E0
7.883212566E-1,-1.532289088E-1,7.661445439E-2,9.805205345E0
7.892801762E-1,-1.532289088E-1,1.149216816E-1,9.805205345E0
7.902841568E-1,-1.532289088E-1,7.661445439E-2,9.805205345E0
7.912631035E-1,-1.532289088E-1,1.149216816E-1,9.805205345E0
7.923061848E-1,-1.532289088E-1,7.661445439E-2,9.805205345E0
7.932713032E-1,-1.532289088E-1,1.149216816E-1,9.805205345E0
7.944149971E-1,-1.532289088E-1,7.661445439E-2,9.805205345E0
7.952971458E-1,-1.532289088E-1,1.149216816E-1,9.805205345E0
7.964630127E-1,-1.532289088E-1,1.149216816E-1,9.805055618E0
7.972781658E-1,-1.532289088E-1,1.532289088E-1,9.805055618E0
7.984321117E-1,-1.532289088E-1,1.149216816E-1,9.805055618E0
7.993202209E-1,-1.532289088E-1,1.532289088E-1,9.805055618E0
8.002803326E-1,-1.532289088E-1,1.149216816E-1,9.805055618E0
8.013310432E-1,-1.532289088E-1,1.532289088E-1,9.805055618E0
8.023190498E-1,-1.532289088E-1,1.149216816E-1,9.805055618E0
8.032872677E-1,-1.532289088E-1,1.532289088E-1,9.805055618E0
8.042981625E-1,-1.532289088E-1,1.149216816E-1,9.805055618E0
8.052740097E-1,-1.532289088E-1,1.532289088E-1,9.805055618E0
8.062951565E-1,-1.532289088E-1,3.830722719E-2,9.805264473E0
